1.0 1.0 2.0
1.0 7.0 1.0
2.0 12.0 4.0
2.0 16.0 4.0
2.0 26.0 3.0
2.0 27.0 5.0
2.0 39.0 3.0
2.0 41.0 4.0
3.0 43.0 4.0
3.0 45.0 5.0
3.0 49.0 2.0
3.0 53.0 5.0
4.0 64.0 4.0
4.0 68.0 3.0
4.0 70.0 4.0
5.0 72.0 4.0
5.0 75.0 4.0
5.0 77.0 5.0
6.0 98.0 5.0
6.0 102.0 2.0
6.0 106.0 4.0
6.0 112.0 5.0
6.0 113.0 5.0
7.0 122.0 2.0
7.0 123.0 5.0
7.0 125.0 4.0
7.0 128.0 5.0
8.0 132.0 1.0
8.0 133.0 4.0
8.0 139.0 1.0
8.0 140.0 3.0
8.0 149.0 5.0
8.0 158.0 5.0
8.0 160.0 3.0
8.0 169.0 3.0
9.0 172.0 1.0
9.0 177.0 4.0
9.0 178.0 5.0
9.0 181.0 4.0
10.0 195.0 4.0
11.0 198.0 5.0
11.0 204.0 10.0
11.0 205.0 5.0
12.0 9.0 5.0
12.0 213.0 5.0
13.0 215.0 1.0
13.0 218.0 5.0
13.0 223.0 5.0
14.0 232.0 4.0
14.0 241.0 4.0
14.0 242.0 4.0
15.0 244.0 5.0
15.0 249.0 2.0
16.0 254.0 5.0
16.0 256.0 5.0
16.0 262.0 2.0
16.0 266.0 5.0
16.0 267.0 1.0
16.0 271.0 1.0
16.0 279.0 4.0
17.0 281.0 4.0
17.0 301.0 5.0
17.0 311.0 4.0
17.0 315.0 4.0
17.0 316.0 4.0
17.0 321.0 5.0
17.0 324.0 5.0
17.0 327.0 5.0
17.0 329.0 4.0
17.0 333.0 4.0
17.0 336.0 5.0
17.0 345.0 4.0
17.0 346.0 5.0
17.0 348.0 4.0
18.0 353.0 4.0
18.0 357.0 5.0
18.0 364.0 4.0
18.0 373.0 5.0
18.0 376.0 3.0
18.0 379.0 5.0
18.0 380.0 2.0
19.0 386.0 7.0
19.0 393.0 5.0
20.0 401.0 4.0
20.0 404.0 5.0
20.0 405.0 2.0
20.0 408.0 3.0
20.0 409.0 4.0
21.0 416.0 4.0
21.0 417.0 5.0
21.0 421.0 5.0
22.0 181.0 5.0
22.0 411.0 2.0
22.0 434.0 1.0
22.0 438.0 2.0
22.0 444.0 1.0
22.0 445.0 5.0
22.0 455.0 5.0
22.0 460.0 5.0
22.0 462.0 5.0
22.0 471.0 4.0
