1.0 1.0 2.0
1.0 3.0 3.5
3.0 14.0 0.5
3.0 18.0 4.0
3.0 21.0 1.5
3.0 30.0 4.0
3.0 40.0 4.0
3.0 42.0 0.5
3.0 51.0 0.5
3.0 54.0 4.0
3.0 58.0 4.0
3.0 63.0 1.5
3.0 64.0 4.0
3.0 66.0 4.0
3.0 70.0 2.5
3.0 73.0 0.5
3.0 75.0 3.5
3.0 78.0 4.0
3.0 79.0 2.0
3.0 83.0 2.5
3.0 86.0 3.5
3.0 90.0 3.5
3.0 93.0 1.0
3.0 94.0 4.0
3.0 96.0 4.0
3.0 102.0 4.0
3.0 106.0 3.0
3.0 107.0 4.0
3.0 109.0 3.0
3.0 119.0 2.0
3.0 124.0 3.5
3.0 127.0 0.5
3.0 151.0 4.0
3.0 155.0 4.0
3.0 156.0 1.5
3.0 157.0 1.5
3.0 159.0 1.5
3.0 179.0 2.5
3.0 183.0 2.0
3.0 186.0 3.0
3.0 204.0 3.0
4.0 207.0 2.0
6.0 2.0 4.0
7.0 1.0 1.0
7.0 213.0 1.5
8.0 215.0 4.0
10.0 213.0 0.5
10.0 215.0 4.0
11.0 1.0 3.0
12.0 11.0 4.0
12.0 211.0 2.5
13.0 218.0 3.0
13.0 223.0 3.5
13.0 225.0 0.5
13.0 229.0 0.5
14.0 13.0 4.0
14.0 236.0 4.0
16.0 11.0 3.0
16.0 219.0 3.0
17.0 237.0 2.0
19.0 17.0 4.0
19.0 239.0 3.5
21.0 1.0 2.5
21.0 4.0 4.0
21.0 11.0 4.0
21.0 17.0 4.0
21.0 84.0 4.0
21.0 121.0 4.0
21.0 205.0 4.0
21.0 206.0 3.0
21.0 239.0 3.0
21.0 250.0 4.0
21.0 257.0 4.0
22.0 255.0 4.0
22.0 257.0 3.0
23.0 7.0 2.5
23.0 8.0 3.5
25.0 2.0 4.0
25.0 9.0 2.0
25.0 84.0 3.5
25.0 206.0 2.5
25.0 211.0 4.0
25.0 216.0 3.0
25.0 233.0 3.0
25.0 239.0 2.0
25.0 241.0 1.0
25.0 246.0 2.0
25.0 254.0 4.0
27.0 1.0 1.0
27.0 3.0 1.0
27.0 11.0 4.0
27.0 255.0 1.5
28.0 4.0 3.0
28.0 5.0 3.5
28.0 17.0 3.0
28.0 84.0 2.5
28.0 121.0 3.0
28.0 220.0 3.0
28.0 235.0 3.0
28.0 241.0 3.0
28.0 245.0 2.5
28.0 256.0 2.5
29.0 268.0 3.0
29.0 278.0 3.5
29.0 283.0 2.0
29.0 284.0 3.0
29.0 293.0 3.5
29.0 295.0 3.0
29.0 296.0 0.5
29.0 300.0 3.0
29.0 305.0 3.0
30.0 5.0 0.5
30.0 8.0 4.0
30.0 10.0 3.0
30.0 11.0 4.0
30.0 210.0 0.5
30.0 234.0 0.5
30.0 236.0 2.5
30.0 239.0 4.0
30.0 243.0 2.0
30.0 254.0 3.5
30.0 257.0 4.0
31.0 13.0 2.5
32.0 7.0 3.0
33.0 4.0 4.0
33.0 235.0 2.0
33.0 236.0 3.5
34.0 2.0 2.0
34.0 7.0 4.0
34.0 17.0 4.0
34.0 216.0 3.0
35.0 310.0 4.0
36.0 5.0 4.0
36.0 6.0 4.0
36.0 11.0 4.0
36.0 211.0 4.0
36.0 219.0 3.5
36.0 235.0 3.5
37.0 8.0 4.0
37.0 17.0 4.0
37.0 205.0 4.0
37.0 206.0 4.0
37.0 210.0 4.0
37.0 220.0 3.0
37.0 244.0 4.0
37.0 245.0 3.5
37.0 247.0 4.0
37.0 248.0 4.0
38.0 1.0 3.0
38.0 6.0 1.0
38.0 7.0 1.0
38.0 8.0 4.0
38.0 9.0 3.5
38.0 12.0 2.0
38.0 17.0 3.5
38.0 205.0 1.0
38.0 211.0 3.5
38.0 244.0 0.5
38.0 245.0 1.0
39.0 9.0 4.0
39.0 215.0 3.5
39.0 254.0 3.0
39.0 257.0 3.0
41.0 216.0 3.0
42.0 278.0 0.5
43.0 10.0 2.0
45.0 215.0 3.0
45.0 251.0 4.0
46.0 2.0 4.0
46.0 10.0 3.0
46.0 13.0 3.0
46.0 233.0 3.0
49.0 257.0 4.0
50.0 2.0 3.0
50.0 11.0 4.0
50.0 13.0 4.0
50.0 84.0 3.5
50.0 207.0 3.5
50.0 236.0 4.0
50.0 239.0 3.5
50.0 257.0 3.5
51.0 235.0 3.5
51.0 315.0 4.0
51.0 322.0 3.0
51.0 326.0 0.5
51.0 331.0 4.0
52.0 13.0 3.0
53.0 8.0 3.0
53.0 11.0 3.5
53.0 84.0 4.0
53.0 121.0 3.5
53.0 211.0 4.0
53.0 217.0 3.5
53.0 219.0 3.5
53.0 245.0 2.0
53.0 246.0 3.0
53.0 254.0 4.0
53.0 255.0 2.5
55.0 2.0 3.0
55.0 4.0 3.0
55.0 7.0 2.5
55.0 9.0 4.0
55.0 214.0 4.0
56.0 5.0 3.5
56.0 7.0 4.0
56.0 9.0 3.5
56.0 17.0 3.5
56.0 211.0 3.0
56.0 243.0 1.0
56.0 255.0 4.0
57.0 17.0 1.5
58.0 239.0 0.5
60.0 8.0 0.5
60.0 341.0 4.0
61.0 7.0 2.0
61.0 211.0 2.0
61.0 234.0 2.0
62.0 11.0 3.5
63.0 218.0 3.5
63.0 242.0 4.0
63.0 343.0 4.0
63.0 345.0 3.5
64.0 1.0 3.0
64.0 2.0 4.0
64.0 9.0 4.0
64.0 84.0 3.0
64.0 207.0 3.0
64.0 216.0 4.0
64.0 233.0 2.5
64.0 235.0 2.5
64.0 251.0 3.0
64.0 254.0 3.0
65.0 2.0 3.0
65.0 236.0 2.5
66.0 207.0 2.0
66.0 210.0 4.0
67.0 7.0 4.0
67.0 17.0 3.0
67.0 216.0 3.5
67.0 220.0 3.0
67.0 257.0 2.5
68.0 2.0 4.0
68.0 7.0 4.0
68.0 12.0 4.0
68.0 121.0 4.0
68.0 205.0 4.0
68.0 206.0 4.0
68.0 207.0 4.0
68.0 212.0 4.0
68.0 236.0 4.0
68.0 249.0 4.0
68.0 251.0 4.0
69.0 121.0 2.5
69.0 215.0 3.5
69.0 219.0 2.5
69.0 235.0 3.0
70.0 9.0 4.0
70.0 17.0 4.0
70.0 205.0 3.5
70.0 215.0 3.5
71.0 4.0 4.0
71.0 11.0 4.0
72.0 5.0 4.0
72.0 11.0 2.0
72.0 84.0 4.0
72.0 211.0 4.0
72.0 212.0 4.0
72.0 213.0 4.0
72.0 219.0 4.0
72.0 220.0 3.0
72.0 236.0 2.5
72.0 239.0 4.0
73.0 1.0 3.5
73.0 3.0 3.5
73.0 5.0 4.0
73.0 7.0 4.0
73.0 234.0 3.5
73.0 243.0 0.5
73.0 244.0 2.5
73.0 250.0 3.0
73.0 252.0 3.0
73.0 256.0 3.5
75.0 207.0 2.5
75.0 257.0 3.0
76.0 13.0 4.0
78.0 177.0 4.0
78.0 352.0 1.0
78.0 353.0 3.0
78.0 358.0 3.0
78.0 372.0 2.5
78.0 373.0 3.5
78.0 377.0 4.0
79.0 3.0 2.5
79.0 6.0 3.0
79.0 84.0 4.0
79.0 172.0 1.0
79.0 218.0 1.5
79.0 243.0 0.5
79.0 256.0 3.5
79.0 257.0 3.0
79.0 273.0 2.0
79.0 361.0 1.5
79.0 390.0 3.5
79.0 399.0 4.0
79.0 412.0 3.0
79.0 426.0 2.0
79.0 429.0 4.0
79.0 442.0 3.5
79.0 455.0 2.0
79.0 457.0 1.0
79.0 459.0 0.5
79.0 467.0 3.0
79.0 471.0 2.5
79.0 476.0 1.5
79.0 478.0 3.0
79.0 480.0 2.5
79.0 482.0 2.5
79.0 491.0 1.0
79.0 496.0 1.0
79.0 504.0 0.5
79.0 505.0 1.5
79.0 507.0 1.0
79.0 508.0 4.0
79.0 509.0 1.0
79.0 511.0 2.0
79.0 517.0 1.5
79.0 521.0 3.5
80.0 207.0 3.0
81.0 244.0 3.0
81.0 356.0 3.0
81.0 379.0 3.0
81.0 524.0 2.5
81.0 528.0 1.0
81.0 535.0 0.5
81.0 537.0 3.0
81.0 545.0 4.0
81.0 549.0 4.0
82.0 8.0 4.0
82.0 12.0 3.0
83.0 1.0 4.0
83.0 6.0 2.5
83.0 13.0 4.0
83.0 206.0 4.0
83.0 207.0 2.5
83.0 217.0 4.0
83.0 241.0 2.0
83.0 248.0 4.0
84.0 2.0 4.0
84.0 4.0 3.5
84.0 7.0 4.0
84.0 207.0 4.0
84.0 243.0 3.0
85.0 207.0 4.0
85.0 213.0 4.0
86.0 4.0 4.0
86.0 9.0 4.0
86.0 213.0 4.0
86.0 217.0 4.0
86.0 220.0 0.5
86.0 233.0 4.0
86.0 239.0 4.0
86.0 246.0 4.0
86.0 256.0 4.0
86.0 257.0 4.0
87.0 7.0 3.0
87.0 17.0 2.5
87.0 219.0 3.0
88.0 1.0 2.0
88.0 3.0 3.5
88.0 219.0 3.5
89.0 1.0 4.0
89.0 12.0 3.0
90.0 11.0 3.0
90.0 215.0 2.5
91.0 8.0 2.5
91.0 211.0 2.0
91.0 212.0 3.0
91.0 220.0 3.0
91.0 252.0 3.0
91.0 254.0 2.0
91.0 554.0 4.0
91.0 569.0 3.5
91.0 574.0 3.0
92.0 1.0 3.0
92.0 4.0 2.0
92.0 9.0 3.5
92.0 205.0 3.5
92.0 216.0 1.5
92.0 253.0 3.5
93.0 7.0 2.5
93.0 11.0 3.5
93.0 13.0 3.0
95.0 3.0 4.0
95.0 11.0 4.0
95.0 216.0 3.0
95.0 241.0 3.0
95.0 245.0 3.5
95.0 251.0 3.0
95.0 578.0 3.0
95.0 580.0 4.0
96.0 8.0 3.0
96.0 9.0 2.0
96.0 10.0 3.5
96.0 12.0 2.5
96.0 206.0 3.0
96.0 211.0 3.0
96.0 212.0 2.0
