1.0 7.0 3.5
1.0 8.0 3.0
2.0 13.0 2.0
3.0 16.0 4.0
3.0 17.0 3.0
3.0 23.0 3.0
3.0 27.0 4.0
3.0 32.0 2.0
3.0 35.0 4.0
3.0 43.0 4.0
3.0 57.0 0.5
3.0 60.0 4.0
3.0 62.0 4.0
3.0 65.0 0.5
3.0 85.0 3.0
3.0 92.0 2.5
3.0 97.0 4.0
3.0 100.0 0.5
3.0 114.0 4.0
3.0 117.0 4.0
3.0 120.0 2.5
3.0 122.0 2.0
3.0 134.0 2.5
3.0 136.0 4.0
3.0 142.0 4.0
3.0 149.0 3.5
3.0 152.0 3.5
3.0 153.0 2.0
3.0 161.0 4.0
3.0 164.0 3.5
3.0 167.0 4.0
3.0 168.0 4.0
3.0 170.0 2.0
3.0 172.0 0.5
3.0 173.0 2.0
3.0 185.0 2.5
3.0 191.0 2.5
3.0 195.0 1.5
3.0 197.0 3.0
3.0 198.0 4.0
3.0 202.0 4.0
3.0 203.0 3.0
4.0 3.0 2.5
4.0 205.0 3.0
6.0 209.0 4.0
7.0 10.0 4.0
7.0 11.0 4.0
7.0 214.0 1.5
10.0 10.0 4.0
10.0 13.0 4.0
11.0 206.0 3.5
12.0 4.0 3.5
13.0 11.0 4.0
13.0 221.0 1.5
13.0 224.0 0.5
13.0 231.0 0.5
14.0 211.0 4.0
14.0 234.0 4.0
16.0 2.0 4.0
16.0 4.0 2.5
16.0 236.0 2.0
19.0 211.0 3.5
19.0 241.0 3.0
20.0 7.0 3.0
21.0 6.0 4.0
21.0 10.0 3.5
21.0 13.0 4.0
21.0 215.0 4.0
21.0 234.0 3.0
21.0 235.0 3.5
21.0 241.0 4.0
21.0 243.0 4.0
21.0 244.0 2.5
21.0 245.0 4.0
21.0 254.0 3.0
22.0 11.0 4.0
22.0 219.0 3.0
23.0 1.0 3.0
23.0 5.0 3.0
24.0 259.0 4.0
25.0 1.0 3.5
25.0 12.0 1.5
25.0 13.0 4.0
25.0 17.0 3.0
25.0 121.0 3.0
25.0 212.0 2.0
25.0 215.0 4.0
25.0 247.0 2.5
25.0 249.0 2.0
25.0 252.0 2.5
26.0 215.0 3.5
27.0 2.0 1.0
27.0 212.0 3.0
27.0 234.0 2.0
27.0 252.0 1.5
28.0 6.0 2.0
28.0 12.0 3.0
28.0 205.0 3.5
28.0 211.0 3.0
28.0 213.0 2.5
28.0 216.0 2.0
28.0 234.0 3.0
28.0 243.0 3.5
28.0 249.0 3.0
28.0 251.0 3.5
28.0 252.0 3.5
29.0 242.0 3.5
29.0 270.0 3.5
29.0 274.0 3.0
29.0 276.0 3.0
29.0 279.0 3.0
29.0 292.0 3.5
29.0 298.0 3.5
29.0 303.0 3.5
29.0 304.0 0.5
29.0 306.0 4.0
30.0 4.0 3.0
30.0 17.0 4.0
30.0 84.0 4.0
30.0 216.0 4.0
30.0 217.0 1.5
30.0 235.0 4.0
30.0 241.0 2.0
30.0 248.0 2.5
30.0 250.0 4.0
31.0 213.0 2.0
32.0 1.0 3.0
33.0 2.0 3.5
33.0 7.0 2.5
33.0 12.0 2.5
34.0 1.0 4.0
34.0 3.0 3.0
34.0 11.0 3.0
34.0 257.0 2.0
35.0 309.0 4.0
35.0 311.0 4.0
36.0 1.0 4.0
36.0 207.0 4.0
36.0 213.0 4.0
36.0 234.0 3.0
36.0 236.0 4.0
37.0 2.0 3.5
37.0 121.0 3.5
37.0 212.0 4.0
37.0 216.0 4.0
37.0 219.0 3.5
37.0 233.0 4.0
37.0 234.0 4.0
37.0 239.0 4.0
37.0 246.0 3.5
37.0 254.0 4.0
38.0 3.0 2.5
38.0 4.0 1.0
38.0 121.0 1.0
38.0 207.0 0.5
38.0 239.0 0.5
38.0 241.0 1.5
38.0 243.0 0.5
38.0 253.0 2.5
38.0 254.0 0.5
38.0 257.0 1.5
39.0 8.0 4.0
39.0 12.0 2.5
39.0 84.0 3.5
40.0 235.0 1.5
41.0 11.0 4.0
41.0 13.0 3.5
42.0 213.0 3.0
43.0 13.0 3.5
43.0 213.0 1.5
44.0 215.0 1.5
45.0 4.0 1.5
46.0 11.0 3.0
46.0 213.0 4.0
46.0 219.0 4.0
46.0 251.0 4.0
47.0 12.0 3.0
48.0 12.0 3.5
50.0 5.0 4.0
50.0 10.0 3.5
50.0 12.0 3.0
50.0 211.0 4.0
50.0 216.0 3.0
50.0 219.0 4.0
50.0 235.0 3.0
50.0 245.0 3.5
51.0 325.0 2.5
51.0 327.0 1.0
51.0 330.0 0.5
52.0 10.0 3.5
52.0 213.0 3.0
53.0 3.0 3.0
53.0 4.0 2.5
53.0 5.0 2.5
53.0 207.0 4.0
53.0 215.0 3.5
53.0 234.0 3.5
53.0 236.0 3.5
53.0 247.0 3.5
53.0 248.0 4.0
53.0 249.0 2.5
53.0 250.0 4.0
55.0 1.0 3.0
55.0 8.0 3.0
55.0 10.0 3.0
55.0 207.0 2.5
55.0 211.0 4.0
55.0 212.0 4.0
56.0 6.0 2.5
56.0 207.0 0.5
56.0 245.0 4.0
56.0 336.0 3.0
56.0 337.0 3.5
58.0 212.0 1.0
61.0 17.0 3.0
61.0 207.0 1.0
63.0 278.0 3.5
64.0 8.0 3.5
64.0 13.0 3.5
64.0 206.0 4.0
64.0 217.0 3.5
64.0 236.0 3.5
64.0 239.0 4.0
64.0 241.0 3.0
64.0 244.0 2.0
64.0 248.0 2.5
64.0 252.0 3.0
64.0 257.0 2.0
65.0 3.0 2.0
65.0 348.0 4.0
65.0 349.0 4.0
66.0 1.0 3.0
67.0 9.0 4.0
67.0 12.0 3.5
67.0 234.0 2.5
67.0 239.0 2.5
67.0 250.0 2.5
68.0 11.0 4.0
68.0 13.0 4.0
68.0 17.0 4.0
68.0 84.0 4.0
68.0 211.0 4.0
68.0 233.0 4.0
68.0 235.0 4.0
68.0 246.0 4.0
68.0 256.0 4.0
69.0 8.0 3.5
69.0 13.0 3.5
69.0 17.0 1.5
69.0 234.0 3.0
70.0 234.0 3.0
70.0 236.0 3.5
