1.0 5.0 3.0
2.0 1.0 4.0
2.0 15.0 5.0
2.0 22.0 3.0
2.0 30.0 4.0
2.0 32.0 5.0
2.0 34.0 4.0
2.0 37.0 5.0
3.0 46.0 4.0
3.0 56.0 5.0
3.0 57.0 4.0
4.0 58.0 4.0
4.0 62.0 4.0
4.0 69.0 3.0
5.0 73.0 5.0
5.0 76.0 5.0
6.0 84.0 4.0
6.0 90.0 5.0
6.0 92.0 5.0
6.0 105.0 5.0
6.0 110.0 5.0
6.0 111.0 5.0
7.0 124.0 3.0
7.0 126.0 5.0
7.0 127.0 2.0
8.0 136.0 3.0
8.0 138.0 5.0
8.0 142.0 1.0
8.0 143.0 2.0
8.0 144.0 4.0
8.0 145.0 3.0
8.0 155.0 1.0
8.0 165.0 5.0
8.0 166.0 5.0
9.0 173.0 5.0
9.0 174.0 4.0
9.0 175.0 4.0
10.0 190.0 5.0
10.0 192.0 4.0
10.0 193.0 4.0
11.0 201.0 5.0
11.0 203.0 5.0
12.0 214.0 5.0
13.0 221.0 4.0
13.0 224.0 3.0
13.0 226.0 5.0
14.0 231.0 3.0
14.0 234.0 3.0
14.0 237.0 4.0
15.0 100.0 3.0
15.0 245.0 2.0
15.0 248.0 5.0
16.0 258.0 4.0
16.0 265.0 5.0
16.0 269.0 5.0
16.0 270.0 1.0
16.0 277.0 1.0
16.0 280.0 4.0
17.0 283.0 5.0
17.0 286.0 5.0
17.0 291.0 5.0
17.0 295.0 5.0
17.0 302.0 5.0
17.0 303.0 2.0
17.0 308.0 4.0
17.0 309.0 1.0
17.0 318.0 5.0
17.0 322.0 4.0
17.0 330.0 3.0
17.0 331.0 5.0
17.0 332.0 2.0
17.0 340.0 4.0
18.0 352.0 5.0
18.0 358.0 4.0
18.0 363.0 4.0
18.0 366.0 4.0
18.0 368.0 4.0
18.0 369.0 5.0
18.0 371.0 5.0
19.0 111.0 5.0
19.0 383.0 5.0
19.0 389.0 5.0
20.0 396.0 4.0
20.0 403.0 2.0
20.0 414.0 3.0
21.0 423.0 5.0
21.0 428.0 5.0
21.0 430.0 5.0
22.0 436.0 4.0
22.0 439.0 4.0
22.0 443.0 5.0
22.0 447.0 5.0
22.0 448.0 5.0
22.0 449.0 1.0
22.0 451.0 1.0
22.0 452.0 5.0
23.0 66.0 4.0
23.0 478.0 4.0
24.0 485.0 5.0
24.0 491.0 4.0
24.0 493.0 4.0
24.0 495.0 5.0
25.0 499.0 5.0
25.0 502.0 4.0
26.0 75.0 4.0
26.0 224.0 4.0
26.0 514.0 4.0
27.0 518.0 4.0
27.0 523.0 3.0
27.0 527.0 15.0
27.0 528.0 4.0
28.0 535.0 5.0
28.0 539.0 4.0
28.0 542.0 5.0
28.0 543.0 5.0
28.0 555.0 4.0
29.0 564.0 3.0
29.0 566.0 5.0
29.0 568.0 5.0
29.0 569.0 4.0
29.0 575.0 4.0
29.0 578.0 4.0
29.0 579.0 4.0
29.0 583.0 3.0
29.0 590.0 4.0
29.0 592.0 4.0
30.0 609.0 5.0
30.0 613.0 5.0
30.0 618.0 5.0
30.0 619.0 4.0
31.0 626.0 5.0
31.0 634.0 5.0
31.0 637.0 4.0
32.0 381.0 4.0
32.0 385.0 5.0
32.0 642.0 10.0
32.0 644.0 5.0
32.0 650.0 5.0
32.0 651.0 4.0
32.0 656.0 5.0
32.0 662.0 4.0
32.0 670.0 5.0
32.0 673.0 3.0
33.0 680.0 5.0
33.0 682.0 5.0
33.0 686.0 4.0
33.0 687.0 4.0
33.0 690.0 3.0
33.0 697.0 5.0
34.0 373.0 4.0
34.0 705.0 9.0
34.0 707.0 5.0
35.0 575.0 5.0
35.0 720.0 4.0
35.0 724.0 4.0
35.0 732.0 4.0
35.0 733.0 4.0
35.0 741.0 3.0
35.0 745.0 4.0
35.0 767.0 4.0
35.0 770.0 5.0
35.0 777.0 3.0
35.0 779.0 4.0
35.0 780.0 4.0
35.0 789.0 3.0
35.0 790.0 4.0
35.0 791.0 5.0
35.0 793.0 5.0
35.0 800.0 4.0
35.0 801.0 3.0
36.0 128.0 5.0
36.0 815.0 5.0
36.0 822.0 5.0
36.0 827.0 4.0
36.0 828.0 2.0
36.0 832.0 3.0
36.0 836.0 1.0
36.0 837.0 4.0
37.0 850.0 4.0
37.0 852.0 5.0
38.0 858.0 5.0
38.0 864.0 4.0
38.0 869.0 4.0
39.0 874.0 5.0
39.0 876.0 5.0
39.0 877.0 3.0
39.0 886.0 4.0
39.0 889.0 2.0
39.0 893.0 5.0
39.0 899.0 4.0
39.0 904.0 4.0
39.0 905.0 5.0
40.0 907.0 4.0
40.0 914.0 5.0
40.0 916.0 4.0
40.0 920.0 5.0
41.0 508.0 4.0
41.0 931.0 5.0
41.0 932.0 5.0
41.0 936.0 5.0
41.0 944.0 5.0
41.0 946.0 2.0
42.0 952.0 5.0
42.0 960.0 5.0
43.0 963.0 4.0
43.0 969.0 4.0
43.0 970.0 5.0
43.0 971.0 4.0
43.0 972.0 3.0
43.0 978.0 4.0
43.0 979.0 5.0
43.0 986.0 2.0
43.0 987.0 5.0
43.0 989.0 1.0
43.0 993.0 1.0
43.0 1005.0 4.0
43.0 1007.0 5.0
43.0 1011.0 4.0
43.0 1015.0 5.0
43.0 1020.0 5.0
43.0 1023.0 5.0
43.0 1024.0 4.0
43.0 1041.0 5.0
43.0 1043.0 5.0
43.0 1044.0 5.0
