1.0 2.0 2.0
1.0 10.0 1.0
2.0 14.0 5.0
2.0 20.0 1.0
2.0 23.0 1.0
2.0 25.0 5.0
2.0 28.0 4.0
2.0 31.0 5.0
3.0 42.0 5.0
3.0 50.0 5.0
3.0 54.0 3.0
3.0 55.0 5.0
4.0 60.0 2.0
4.0 61.0 5.0
4.0 65.0 9.0
5.0 78.0 5.0
5.0 82.0 5.0
6.0 85.0 5.0
6.0 91.0 5.0
6.0 97.0 5.0
6.0 99.0 5.0
6.0 107.0 5.0
6.0 114.0 4.0
6.0 115.0 5.0
7.0 118.0 2.0
7.0 129.0 4.0
8.0 131.0 4.0
8.0 134.0 4.0
8.0 135.0 2.0
8.0 148.0 5.0
8.0 151.0 1.0
8.0 154.0 5.0
8.0 157.0 3.0
8.0 161.0 5.0
8.0 167.0 1.0
9.0 176.0 5.0
9.0 180.0 5.0
9.0 185.0 5.0
10.0 187.0 5.0
10.0 196.0 4.0
11.0 199.0 4.0
11.0 200.0 5.0
11.0 206.0 5.0
12.0 208.0 4.0
13.0 219.0 4.0
13.0 220.0 5.0
13.0 228.0 5.0
14.0 229.0 1.0
14.0 238.0 4.0
15.0 28.0 5.0
16.0 253.0 5.0
16.0 259.0 5.0
16.0 263.0 4.0
16.0 273.0 4.0
16.0 274.0 5.0
17.0 161.0 5.0
17.0 284.0 4.0
17.0 290.0 5.0
17.0 293.0 5.0
17.0 294.0 2.0
17.0 299.0 5.0
17.0 300.0 1.0
17.0 310.0 5.0
17.0 313.0 2.0
17.0 323.0 1.0
17.0 328.0 4.0
17.0 334.0 4.0
17.0 335.0 4.0
17.0 339.0 4.0
17.0 347.0 5.0
18.0 141.0 4.0
18.0 350.0 2.0
18.0 351.0 3.0
18.0 372.0 1.0
18.0 374.0 5.0
18.0 381.0 5.0
19.0 384.0 5.0
19.0 390.0 4.0
19.0 394.0 5.0
20.0 397.0 3.0
20.0 398.0 4.0
21.0 420.0 5.0
21.0 422.0 4.0
21.0 426.0 3.0
21.0 427.0 5.0
22.0 432.0 5.0
22.0 440.0 1.0
22.0 450.0 1.0
22.0 454.0 5.0
22.0 458.0 5.0
22.0 464.0 5.0
22.0 465.0 4.0
22.0 466.0 5.0
22.0 470.0 5.0
23.0 474.0 4.0
23.0 479.0 5.0
23.0 481.0 5.0
24.0 486.0 5.0
24.0 488.0 4.0
24.0 492.0 5.0
25.0 488.0 3.0
25.0 497.0 5.0
25.0 501.0 5.0
26.0 517.0 4.0
27.0 519.0 4.0
27.0 532.0 3.0
27.0 533.0 5.0
27.0 534.0 4.0
27.0 537.0 4.0
28.0 546.0 5.0
28.0 549.0 5.0
28.0 554.0 4.0
28.0 558.0 4.0
29.0 560.0 5.0
29.0 563.0 5.0
29.0 570.0 5.0
29.0 573.0 4.0
29.0 577.0 3.0
29.0 584.0 4.0
29.0 585.0 3.0
29.0 588.0 4.0
29.0 598.0 4.0
30.0 608.0 5.0
30.0 615.0 5.0
30.0 617.0 5.0
30.0 621.0 1.0
31.0 625.0 5.0
31.0 629.0 5.0
31.0 635.0 4.0
32.0 151.0 3.0
32.0 505.0 4.0
32.0 553.0 1.0
32.0 641.0 5.0
32.0 663.0 5.0
32.0 664.0 3.0
32.0 672.0 5.0
32.0 674.0 5.0
32.0 675.0 3.0
32.0 677.0 4.0
33.0 684.0 2.0
33.0 689.0 5.0
33.0 696.0 2.0
33.0 699.0 5.0
33.0 701.0 4.0
34.0 704.0 7.0
34.0 709.0 4.0
34.0 712.0 4.0
35.0 717.0 4.0
35.0 719.0 4.0
35.0 722.0 3.0
35.0 727.0 3.0
35.0 728.0 5.0
35.0 729.0 3.0
35.0 730.0 4.0
35.0 736.0 4.0
35.0 744.0 4.0
35.0 755.0 5.0
35.0 774.0 4.0
35.0 776.0 5.0
35.0 782.0 4.0
35.0 784.0 4.0
35.0 787.0 4.0
35.0 795.0 3.0
35.0 796.0 4.0
35.0 797.0 5.0
36.0 451.0 2.0
36.0 487.0 5.0
36.0 803.0 1.0
36.0 804.0 5.0
36.0 809.0 5.0
36.0 821.0 5.0
36.0 829.0 5.0
36.0 831.0 5.0
36.0 834.0 1.0
36.0 838.0 4.0
37.0 844.0 4.0
37.0 845.0 5.0
37.0 849.0 5.0
38.0 861.0 4.0
38.0 866.0 5.0
38.0 867.0 2.0
39.0 451.0 5.0
39.0 653.0 5.0
39.0 870.0 5.0
39.0 884.0 5.0
39.0 885.0 3.0
39.0 894.0 5.0
39.0 895.0 4.0
39.0 896.0 5.0
39.0 897.0 4.0
39.0 901.0 5.0
40.0 910.0 5.0
40.0 913.0 5.0
40.0 915.0 2.0
40.0 922.0 5.0
41.0 1.0 5.0
41.0 485.0 5.0
41.0 925.0 5.0
41.0 930.0 5.0
41.0 935.0 4.0
42.0 948.0 3.0
42.0 954.0 3.0
42.0 955.0 5.0
43.0 183.0 5.0
43.0 473.0 4.0
43.0 962.0 5.0
43.0 975.0 5.0
43.0 982.0 5.0
43.0 990.0 5.0
43.0 997.0 4.0
43.0 1002.0 4.0
43.0 1006.0 4.0
43.0 1010.0 4.0
43.0 1016.0 5.0
43.0 1022.0 5.0
43.0 1028.0 4.0
43.0 1029.0 5.0
43.0 1030.0 5.0
43.0 1033.0 5.0
43.0 1036.0 5.0
43.0 1051.0 1.0
43.0 1055.0 5.0
43.0 1057.0 5.0
43.0 1061.0 5.0
43.0 1062.0 4.0
43.0 1066.0 4.0
43.0 1069.0 4.0
43.0 1070.0 4.0
43.0 1093.0 4.0
43.0 1098.0 1.0
43.0 1099.0 5.0
43.0 1104.0 4.0
43.0 1109.0 4.0
43.0 1111.0 5.0
43.0 1113.0 4.0
43.0 1114.0 4.0
43.0 1126.0 5.0
43.0 1145.0 5.0
43.0 1149.0 4.0
43.0 1151.0 4.0
43.0 1152.0 4.0
43.0 1157.0 5.0
43.0 1175.0 4.0
43.0 1180.0 5.0
43.0 1182.0 4.0
43.0 1184.0 4.0
43.0 1187.0 4.0
43.0 1195.0 4.0
43.0 1197.0 4.0
43.0 1202.0 4.0
43.0 1204.0 5.0
43.0 1206.0 4.0
43.0 1212.0 4.0
43.0 1221.0 4.0
43.0 1222.0 2.0
43.0 1241.0 4.0
43.0 1246.0 4.0
43.0 1247.0 5.0
43.0 1250.0 4.0
43.0 1252.0 4.0
43.0 1257.0 5.0
43.0 1264.0 4.0
43.0 1275.0 4.0
43.0 1279.0 4.0
43.0 1285.0 1.0
43.0 1286.0 5.0
43.0 1287.0 4.0
43.0 1293.0 4.0
43.0 1294.0 5.0
43.0 1295.0 5.0
43.0 1297.0 5.0
43.0 1299.0 4.0
43.0 1304.0 4.0
43.0 1305.0 4.0
43.0 1308.0 4.0
43.0 1311.0 4.0
43.0 1317.0 5.0
44.0 1320.0 5.0
44.0 1321.0 2.0
44.0 1332.0 1.0
44.0 1335.0 2.0
45.0 1341.0 5.0
45.0 1345.0 5.0
45.0 1346.0 1.0
45.0 1349.0 5.0
45.0 1351.0 4.0
46.0 1358.0 5.0
46.0 1372.0 34.0
46.0 1374.0 4.0
46.0 1375.0 4.0
46.0 1379.0 5.0
46.0 1383.0 5.0
46.0 1385.0 5.0
46.0 1388.0 1.0
46.0 1391.0 2.0
46.0 1392.0 5.0
47.0 1395.0 1.0
47.0 1400.0 3.0
47.0 1409.0 4.0
47.0 1412.0 5.0
48.0 1418.0 5.0
48.0 1422.0 5.0
48.0 1423.0 3.0
48.0 1427.0 5.0
48.0 1432.0 3.0
48.0 1436.0 5.0
49.0 51.0 5.0
49.0 1442.0 3.0
49.0 1459.0 4.0
49.0 1461.0 5.0
49.0 1465.0 5.0
49.0 1469.0 5.0
49.0 1472.0 4.0
49.0 1476.0 5.0
49.0 1478.0 3.0
49.0 1486.0 4.0
49.0 1488.0 4.0
49.0 1489.0 5.0
50.0 387.0 5.0
50.0 1494.0 2.0
50.0 1497.0 4.0
50.0 1500.0 5.0
50.0 1501.0 5.0
50.0 1502.0 5.0
50.0 1509.0 4.0
50.0 1523.0 4.0
50.0 1526.0 3.0
50.0 1531.0 1.0
51.0 1535.0 4.0
51.0 1542.0 4.0
51.0 1543.0 5.0
51.0 1554.0 4.0
51.0 1555.0 4.0
51.0 1556.0 5.0
51.0 1573.0 3.0
51.0 1576.0 4.0
51.0 1583.0 4.0
51.0 1584.0 4.0
51.0 1585.0 3.0
51.0 1586.0 5.0
52.0 28.0 1.0
52.0 1593.0 3.0
52.0 1595.0 3.0
53.0 380.0 3.0
53.0 830.0 6.0
53.0 1512.0 5.0
53.0 1598.0 4.0
53.0 1603.0 5.0
53.0 1615.0 5.0
53.0 1618.0 4.0
53.0 1621.0 3.0
53.0 1632.0 4.0
53.0 1645.0 3.0
53.0 1647.0 3.0
53.0 1652.0 4.0
53.0 1657.0 1.0
53.0 1666.0 4.0
53.0 1676.0 2.0
53.0 1680.0 4.0
53.0 1684.0 1.0
53.0 1685.0 3.0
53.0 1690.0 4.0
53.0 1693.0 3.0
53.0 1706.0 3.0
53.0 1708.0 5.0
53.0 1719.0 3.0
53.0 1720.0 3.0
53.0 1726.0 3.0
53.0 1727.0 2.0
53.0 1731.0 3.0
53.0 1733.0 5.0
53.0 1738.0 5.0
53.0 1740.0 2.0
53.0 1742.0 2.0
53.0 1744.0 2.0
53.0 1746.0 4.0
53.0 1750.0 4.0
53.0 1755.0 3.0
53.0 1756.0 5.0
53.0 1758.0 5.0
53.0 1777.0 4.0
53.0 1781.0 5.0
53.0 1782.0 5.0
54.0 158.0 5.0
54.0 1783.0 4.0
54.0 1786.0 5.0
55.0 1799.0 5.0
55.0 1802.0 2.0
55.0 1806.0 4.0
55.0 1810.0 4.0
55.0 1812.0 3.0
55.0 1814.0 5.0
55.0 1815.0 4.0
55.0 1820.0 5.0
55.0 1822.0 5.0
55.0 1831.0 4.0
55.0 1845.0 3.0
55.0 1847.0 5.0
55.0 1849.0 5.0
56.0 1856.0 4.0
57.0 222.0 5.0
57.0 1870.0 3.0
57.0 1872.0 5.0
58.0 51.0 4.0
58.0 1830.0 5.0
58.0 1879.0 5.0
58.0 1887.0 4.0
58.0 1889.0 5.0
58.0 1895.0 4.0
58.0 1900.0 3.0
58.0 1905.0 4.0
58.0 1912.0 3.0
58.0 1913.0 3.0
58.0 1917.0 4.0
58.0 1918.0 4.0
58.0 1924.0 4.0
58.0 1932.0 3.0
58.0 1935.0 4.0
58.0 1937.0 5.0
59.0 1944.0 5.0
59.0 1946.0 2.0
59.0 1949.0 3.0
60.0 1955.0 4.0
60.0 1958.0 4.0
60.0 1960.0 5.0
61.0 28.0 3.0
61.0 136.0 4.0
61.0 163.0 5.0
61.0 225.0 5.0
61.0 803.0 1.0
61.0 825.0 2.0
61.0 856.0 3.0
61.0 1522.0 1.0
61.0 1963.0 4.0
61.0 1964.0 4.0
61.0 1965.0 4.0
61.0 1980.0 2.0
61.0 1981.0 5.0
61.0 2003.0 4.0
61.0 2008.0 4.0
61.0 2010.0 5.0
61.0 2011.0 4.0
61.0 2014.0 5.0
61.0 2031.0 2.0
61.0 2038.0 3.0
61.0 2061.0 4.0
61.0 2062.0 4.0
61.0 2072.0 3.0
61.0 2075.0 4.0
61.0 2083.0 1.0
61.0 2088.0 4.0
61.0 2090.0 1.0
61.0 2093.0 1.0
61.0 2095.0 4.0
61.0 2097.0 1.0
61.0 2104.0 1.0
61.0 2112.0 5.0
61.0 2120.0 4.0
61.0 2125.0 5.0
61.0 2136.0 4.0
61.0 2139.0 5.0
61.0 2141.0 1.0
61.0 2144.0 3.0
61.0 2145.0 5.0
61.0 2153.0 3.0
61.0 2157.0 3.0
61.0 2158.0 3.0
61.0 2159.0 4.0
61.0 2164.0 1.0
61.0 2166.0 5.0
61.0 2175.0 1.0
61.0 2183.0 3.0
61.0 2185.0 5.0
61.0 2190.0 5.0
61.0 2193.0 1.0
61.0 2197.0 5.0
61.0 2202.0 5.0
61.0 2211.0 4.0
61.0 2214.0 1.0
61.0 2223.0 5.0
61.0 2224.0 3.0
61.0 2226.0 3.0
61.0 2227.0 3.0
61.0 2231.0 3.0
61.0 2236.0 2.0
61.0 2240.0 2.0
61.0 2250.0 3.0
