1.0 10.0 4.0
1.0 11.0 4.0
3.0 15.0 1.0
3.0 20.0 2.5
3.0 24.0 4.0
3.0 25.0 1.5
3.0 37.0 2.0
3.0 38.0 2.0
3.0 46.0 1.0
3.0 50.0 4.0
3.0 69.0 3.0
3.0 74.0 2.5
3.0 76.0 0.5
3.0 77.0 3.5
3.0 80.0 2.5
3.0 89.0 0.5
3.0 99.0 3.0
3.0 105.0 3.0
3.0 110.0 4.0
3.0 111.0 4.0
3.0 112.0 3.0
3.0 118.0 4.0
3.0 121.0 2.0
3.0 123.0 3.5
3.0 131.0 2.5
3.0 132.0 4.0
3.0 135.0 3.5
3.0 137.0 1.0
3.0 139.0 3.0
3.0 140.0 2.5
3.0 146.0 1.5
3.0 154.0 1.5
3.0 169.0 3.5
3.0 171.0 1.0
3.0 175.0 1.0
3.0 177.0 2.5
3.0 180.0 2.5
3.0 184.0 1.0
3.0 187.0 2.5
3.0 190.0 4.0
3.0 199.0 3.0
4.0 17.0 0.5
5.0 208.0 3.0
6.0 17.0 3.5
6.0 211.0 3.0
7.0 2.0 4.0
7.0 212.0 4.0
9.0 218.0 4.0
11.0 7.0 4.0
12.0 84.0 1.5
12.0 207.0 4.0
13.0 4.0 4.0
13.0 207.0 2.5
13.0 227.0 3.0
14.0 233.0 3.0
15.0 2.0 4.0
16.0 7.0 3.5
16.0 213.0 4.0
17.0 215.0 4.0
18.0 9.0 3.5
19.0 3.0 2.5
19.0 240.0 2.5
21.0 2.0 4.0
21.0 7.0 2.0
21.0 207.0 4.0
21.0 211.0 4.0
21.0 213.0 3.0
21.0 220.0 4.0
21.0 236.0 4.0
21.0 248.0 4.0
21.0 249.0 3.0
21.0 255.0 4.0
22.0 12.0 4.0
23.0 213.0 2.5
23.0 219.0 2.0
25.0 4.0 2.5
25.0 6.0 3.5
25.0 205.0 2.5
25.0 207.0 3.0
25.0 213.0 2.5
25.0 234.0 2.5
25.0 235.0 1.5
25.0 236.0 3.5
25.0 248.0 4.0
25.0 251.0 3.0
25.0 253.0 3.0
26.0 214.0 0.5
27.0 10.0 4.0
27.0 205.0 3.5
27.0 216.0 2.0
27.0 239.0 1.5
27.0 262.0 2.5
28.0 1.0 2.0
28.0 3.0 2.0
28.0 11.0 2.0
28.0 206.0 3.5
28.0 212.0 3.0
28.0 219.0 3.5
28.0 247.0 3.0
28.0 248.0 3.5
28.0 250.0 3.0
28.0 253.0 3.0
29.0 265.0 3.0
29.0 269.0 3.0
29.0 273.0 2.5
29.0 275.0 3.5
29.0 277.0 0.5
29.0 280.0 0.5
29.0 285.0 3.5
29.0 288.0 3.0
29.0 289.0 4.0
29.0 302.0 3.5
30.0 1.0 4.0
30.0 9.0 2.5
30.0 205.0 4.0
30.0 206.0 0.5
30.0 207.0 0.5
30.0 219.0 4.0
30.0 244.0 1.5
30.0 247.0 0.5
30.0 249.0 1.0
30.0 253.0 1.5
30.0 256.0 4.0
31.0 2.0 2.5
31.0 215.0 3.5
32.0 2.0 3.5
32.0 8.0 3.0
32.0 206.0 3.0
33.0 1.0 1.5
33.0 11.0 4.0
33.0 206.0 1.0
34.0 121.0 4.0
34.0 219.0 4.0
34.0 236.0 4.0
34.0 241.0 4.0
35.0 7.0 2.0
36.0 8.0 4.0
36.0 17.0 4.0
36.0 205.0 4.0
36.0 210.0 4.0
36.0 215.0 4.0
36.0 250.0 3.5
37.0 3.0 4.0
37.0 5.0 4.0
37.0 7.0 3.5
37.0 13.0 3.5
37.0 207.0 3.0
37.0 213.0 4.0
37.0 235.0 2.0
37.0 241.0 3.0
37.0 251.0 4.0
37.0 256.0 3.5
